Atr_id,Atr_name,Attribute,Attribute_final_score,Attribute_score_neg,Attribute_score_neu,Attribute_score_pos,Category,Excl_from_vslzn,City,District,Place,State,Formatted_Address,Lat,Lng,Pincode
217,Kondivli Beach,cleanliness,0,1,0,0,Beach,No,Harihareshwar,Raigarh District;Raigad District,Harihareshwar,Maharashtra,"Harihareshwar Beach, Shrivardhan, Raigarh District, Harihareshwar, Maharashtra",18.047504,73.009181,402110
217,Kondivli Beach,activity,100,0,0,2,Beach,No,Harihareshwar,Raigarh District;Raigad District,Harihareshwar,Maharashtra,"Harihareshwar Beach, Shrivardhan, Raigarh District, Harihareshwar, Maharashtra",18.047504,73.009181,402110
7984,Kondivli Beach,activity,60,1,1,3,Beach,No,Shrivardhan,Raigarh District;Raigad District,Shrivardhan 5 Km from Shrivardhan Raigad,Maharashtra,"Shriwardhan Beach, Shrivardhan, Raigarh District, Shrivardhan, Maharashtra",18.047504,73.009181,402110
7984,Kondivli Beach,food,0,1,0,0,Beach,No,Shrivardhan,Raigarh District;Raigad District,Shrivardhan 5 Km from Shrivardhan Raigad,Maharashtra,"Shriwardhan Beach, Shrivardhan, Raigarh District, Shrivardhan, Maharashtra",18.047504,73.009181,402110
7984,Kondivli Beach,view,100,0,0,1,Beach,No,Shrivardhan,Raigarh District;Raigad District,Shrivardhan 5 Km from Shrivardhan Raigad,Maharashtra,"Shriwardhan Beach, Shrivardhan, Raigarh District, Shrivardhan, Maharashtra",18.047504,73.009181,402110
7984,Kondivli Beach,cleanliness,75,0,1,3,Beach,No,Shrivardhan,Raigarh District;Raigad District,Shrivardhan 5 Km from Shrivardhan Raigad,Maharashtra,"Shriwardhan Beach, Shrivardhan, Raigarh District, Shrivardhan, Maharashtra",18.047504,73.009181,402110
8054,Kondura Beach,activity,100,0,0,6,Beach,No,Vengurla,Sindhudurg District,Kondura Beach Kalavi Maharashtra 416516 Vengurla 416516,Maharashtra,"SH 4, Vengurla, Sindhudurg District, Vengurla, Maharashtra",15.86258672,73.63186932,416516
8054,Kondura Beach,cleanliness,100,0,0,2,Beach,No,Vengurla,Sindhudurg District,Kondura Beach Kalavi Maharashtra 416516 Vengurla 416516,Maharashtra,"SH 4, Vengurla, Sindhudurg District, Vengurla, Maharashtra",15.86258672,73.63186932,416516
8054,Kondura Beach,food,100,0,0,3,Beach,No,Vengurla,Sindhudurg District,Kondura Beach Kalavi Maharashtra 416516 Vengurla 416516,Maharashtra,"SH 4, Vengurla, Sindhudurg District, Vengurla, Maharashtra",15.86258672,73.63186932,416516
8054,Kondura Beach,view,50,0,1,1,Beach,No,Vengurla,Sindhudurg District,Kondura Beach Kalavi Maharashtra 416516 Vengurla 416516,Maharashtra,"SH 4, Vengurla, Sindhudurg District, Vengurla, Maharashtra",15.86258672,73.63186932,416516
9120,Konhara Ghat,architecture,33.33333333,3,1,2,Heritage,No,Patna,Patna District,Vaishali Patna,Bihar,"Vaishali Opticals, Rajendra Path, Saidpu Golambar, Patna Rural, Patna District, Patna, Bihar",25.611278,85.150595,800001
9120,Konhara Ghat,art,75,1,0,3,Heritage,No,Patna,Patna District,Vaishali Patna,Bihar,"Vaishali Opticals, Rajendra Path, Saidpu Golambar, Patna Rural, Patna District, Patna, Bihar",25.611278,85.150595,800001
9120,Konhara Ghat,history,0,0,2,0,Heritage,No,Patna,Patna District,Vaishali Patna,Bihar,"Vaishali Opticals, Rajendra Path, Saidpu Golambar, Patna Rural, Patna District, Patna, Bihar",25.611278,85.150595,800001
9120,Konhara Ghat,religion,33.33333333,2,0,1,Heritage,No,Patna,Patna District,Vaishali Patna,Bihar,"Vaishali Opticals, Rajendra Path, Saidpu Golambar, Patna Rural, Patna District, Patna, Bihar",25.611278,85.150595,800001
7295,Konkan Kada,view,100,0,0,1,Hill-Station,No,NULL,Bid District,Malshejghat,Maharashtra,"Kada, Ashti, Bid District, Maharashtra",18.896897,75.078217,414202
7295,Konkan Kada,activity,50,1,0,1,Hill-Station,No,NULL,Bid District,Malshejghat,Maharashtra,"Kada, Ashti, Bid District, Maharashtra",18.896897,75.078217,414202
7295,Konkan Kada,landscape,0,1,0,0,Hill-Station,No,NULL,Bid District,Malshejghat,Maharashtra,"Kada, Ashti, Bid District, Maharashtra",18.896897,75.078217,414202
10496,Konkan Railway,view,50,10,8,18,Hill-Station,No,Thane,Thane District,Belapur Bhavan Sector-11 Mumbai 400605,Maharashtra,"11, Nirmla Devi Chitamani Chawl, Utkolshetwar Nagar, Kalwa East, Thane, Thane District, Thane, Maharashtra",19.196505,73.00827,400605
10496,Konkan Railway,activity,69.23076923,11,13,54,Hill-Station,No,Thane,Thane District,Belapur Bhavan Sector-11 Mumbai 400605,Maharashtra,"11, Nirmla Devi Chitamani Chawl, Utkolshetwar Nagar, Kalwa East, Thane, Thane District, Thane, Maharashtra",19.196505,73.00827,400605
10496,Konkan Railway,climate,55.55555556,2,2,5,Hill-Station,No,Thane,Thane District,Belapur Bhavan Sector-11 Mumbai 400605,Maharashtra,"11, Nirmla Devi Chitamani Chawl, Utkolshetwar Nagar, Kalwa East, Thane, Thane District, Thane, Maharashtra",19.196505,73.00827,400605
10496,Konkan Railway,landscape,63.88888889,12,1,23,Hill-Station,No,Thane,Thane District,Belapur Bhavan Sector-11 Mumbai 400605,Maharashtra,"11, Nirmla Devi Chitamani Chawl, Utkolshetwar Nagar, Kalwa East, Thane, Thane District, Thane, Maharashtra",19.196505,73.00827,400605
3097,Koodal Azhagar Temple,architecture,100,0,0,8,Heritage,No,Madurai,Madurai District,Madurai,Tamil Nadu,"Arulmigu Koodal Azhagar Perumal Temple, East Mada Street, Madurai Main, Madurai South, Madurai District, Madurai, Tamil Nadu",9.914392,78.113527,625001
3097,Koodal Azhagar Temple,religion,100,0,0,3,Heritage,No,Madurai,Madurai District,Madurai,Tamil Nadu,"Arulmigu Koodal Azhagar Perumal Temple, East Mada Street, Madurai Main, Madurai South, Madurai District, Madurai, Tamil Nadu",9.914392,78.113527,625001
3097,Koodal Azhagar Temple,art,100,0,0,1,Heritage,No,Madurai,Madurai District,Madurai,Tamil Nadu,"Arulmigu Koodal Azhagar Perumal Temple, East Mada Street, Madurai Main, Madurai South, Madurai District, Madurai, Tamil Nadu",9.914392,78.113527,625001
8020,Koodi Bagh Beach,view,100,0,0,3,Beach,No,Karwar,Uttara Kannada District,Kali River and Arabian Sea Karwar,Karnataka,"Koodi Bagh Beach, Karwar, Uttara Kannada District, Karwar, Karnataka",14.829246,74.124793,581303
8020,Koodi Bagh Beach,food,100,0,0,2,Beach,No,Karwar,Uttara Kannada District,Kali River and Arabian Sea Karwar,Karnataka,"Koodi Bagh Beach, Karwar, Uttara Kannada District, Karwar, Karnataka",14.829246,74.124793,581303
8020,Koodi Bagh Beach,activity,100,0,0,4,Beach,No,Karwar,Uttara Kannada District,Kali River and Arabian Sea Karwar,Karnataka,"Koodi Bagh Beach, Karwar, Uttara Kannada District, Karwar, Karnataka",14.829246,74.124793,581303
7447,Koodlu Theertha Falls,activity,38.46153846,3,5,5,Hill-Station,No,NULL,Udupi District,Agumbe,Karnataka,"Kudlu Theertha Falls, Karkal, Udupi District, Karnataka",13.413056,75.120556,576112
7447,Koodlu Theertha Falls,view,50,0,1,1,Hill-Station,No,NULL,Udupi District,Agumbe,Karnataka,"Kudlu Theertha Falls, Karkal, Udupi District, Karnataka",13.413056,75.120556,576112
7447,Koodlu Theertha Falls,landscape,100,0,0,2,Hill-Station,No,NULL,Udupi District,Agumbe,Karnataka,"Kudlu Theertha Falls, Karkal, Udupi District, Karnataka",13.413056,75.120556,576112
7447,Koodlu Theertha Falls,climate,100,0,0,1,Hill-Station,No,NULL,Udupi District,Agumbe,Karnataka,"Kudlu Theertha Falls, Karkal, Udupi District, Karnataka",13.413056,75.120556,576112
8974,Kopeshwar Temple,architecture,70.27027027,13,20,78,Heritage,No,NULL,Kolhapur District,Khidrapur Kolhapur,Maharashtra,"Khidrapur, Shirol, Kolhapur District, Maharashtra",16.615613,74.68503,416108
8974,Kopeshwar Temple,history,75,4,2,18,Heritage,No,NULL,Kolhapur District,Khidrapur Kolhapur,Maharashtra,"Khidrapur, Shirol, Kolhapur District, Maharashtra",16.615613,74.68503,416108
8974,Kopeshwar Temple,art,68.31683168,17,15,69,Heritage,No,NULL,Kolhapur District,Khidrapur Kolhapur,Maharashtra,"Khidrapur, Shirol, Kolhapur District, Maharashtra",16.615613,74.68503,416108
8974,Kopeshwar Temple,religion,76.19047619,2,3,16,Heritage,No,NULL,Kolhapur District,Khidrapur Kolhapur,Maharashtra,"Khidrapur, Shirol, Kolhapur District, Maharashtra",16.615613,74.68503,416108
8974,Kopeshwar Temple,culture,61.53846154,3,2,8,Heritage,No,NULL,Kolhapur District,Khidrapur Kolhapur,Maharashtra,"Khidrapur, Shirol, Kolhapur District, Maharashtra",16.615613,74.68503,416108
10546,Korigad Fort,view,69.56521739,10,11,48,Hill-Station,No,NULL,Pune District,Amby Valley Road Lonavala 412108,Maharashtra,"Check Post, Temghar Lavasa Road, Mulshi, Pune District, Maharashtra",18.444319,73.53775,412108
10546,Korigad Fort,activity,74.57627119,15,15,88,Hill-Station,No,NULL,Pune District,Amby Valley Road Lonavala 412108,Maharashtra,"Check Post, Temghar Lavasa Road, Mulshi, Pune District, Maharashtra",18.444319,73.53775,412108
10546,Korigad Fort,landscape,72.52747253,9,16,66,Hill-Station,No,NULL,Pune District,Amby Valley Road Lonavala 412108,Maharashtra,"Check Post, Temghar Lavasa Road, Mulshi, Pune District, Maharashtra",18.444319,73.53775,412108
10546,Korigad Fort,climate,46.66666667,9,7,14,Hill-Station,No,NULL,Pune District,Amby Valley Road Lonavala 412108,Maharashtra,"Check Post, Temghar Lavasa Road, Mulshi, Pune District, Maharashtra",18.444319,73.53775,412108
10491,Kotappakonda,view,0,1,1,0,Hill-Station,No,Narasaraopet,Guntur District,Kotappa konda Kammavaripalem Guntur 522601,Andhra Pradesh,"Temple, Kotappakonda Road, Srinivas Nagar, Narasaraopet, Guntur District, Narasaraopet, Andhra Pradesh",16.218092,80.052585,522601
10491,Kotappakonda,landscape,80,0,3,12,Hill-Station,No,Narasaraopet,Guntur District,Kotappa konda Kammavaripalem Guntur 522601,Andhra Pradesh,"Temple, Kotappakonda Road, Srinivas Nagar, Narasaraopet, Guntur District, Narasaraopet, Andhra Pradesh",16.218092,80.052585,522601
10491,Kotappakonda,activity,71.42857143,1,1,5,Hill-Station,No,Narasaraopet,Guntur District,Kotappa konda Kammavaripalem Guntur 522601,Andhra Pradesh,"Temple, Kotappakonda Road, Srinivas Nagar, Narasaraopet, Guntur District, Narasaraopet, Andhra Pradesh",16.218092,80.052585,522601
10491,Kotappakonda,climate,100,0,0,2,Hill-Station,No,Narasaraopet,Guntur District,Kotappa konda Kammavaripalem Guntur 522601,Andhra Pradesh,"Temple, Kotappakonda Road, Srinivas Nagar, Narasaraopet, Guntur District, Narasaraopet, Andhra Pradesh",16.218092,80.052585,522601
3104,Kote Anjeneya Swami Statue,art,50,1,0,1,Heritage,No,NULL,Tumkur District,Tumkur,Karnataka,"Shri Anjeneya Temple, Tumkur, Tumkur District, Karnataka",13.431611,77.086341,572312
3104,Kote Anjeneya Swami Statue,architecture,0,1,0,0,Heritage,No,NULL,Tumkur District,Tumkur,Karnataka,"Shri Anjeneya Temple, Tumkur, Tumkur District, Karnataka",13.431611,77.086341,572312
3104,Kote Anjeneya Swami Statue,religion,100,0,0,1,Heritage,No,NULL,Tumkur District,Tumkur,Karnataka,"Shri Anjeneya Temple, Tumkur, Tumkur District, Karnataka",13.431611,77.086341,572312
10291,Kothaligad (Peth) Fort,view,74.54545455,7,7,41,Hill-Station,No,NULL,Raigarh District;Raigad District,Near Ambivali Village Karjat 410201,Maharashtra,"Peth, Karjat, Raigarh District, Maharashtra",18.996708,73.509105,410201
10291,Kothaligad (Peth) Fort,activity,67.30769231,16,18,70,Hill-Station,No,NULL,Raigarh District;Raigad District,Near Ambivali Village Karjat 410201,Maharashtra,"Peth, Karjat, Raigarh District, Maharashtra",18.996708,73.509105,410201
10291,Kothaligad (Peth) Fort,landscape,61.66666667,14,9,37,Hill-Station,No,NULL,Raigarh District;Raigad District,Near Ambivali Village Karjat 410201,Maharashtra,"Peth, Karjat, Raigarh District, Maharashtra",18.996708,73.509105,410201
10291,Kothaligad (Peth) Fort,climate,47.05882353,2,7,8,Hill-Station,No,NULL,Raigarh District;Raigad District,Near Ambivali Village Karjat 410201,Maharashtra,"Peth, Karjat, Raigarh District, Maharashtra",18.996708,73.509105,410201
3111,Kothandaramaswamy Temple,architecture,85.71428571,1,0,6,Heritage,No,Rameswaram,YSR District,Rameswaram,Andhra Pradesh,"Sri Abhaya Anjaneya Swamy Temple, Rameshwaram Bypass, Proddatur, YSR District, Rameswaram, Andhra Pradesh",14.755974,78.525409,516360
3111,Kothandaramaswamy Temple,art,83.33333333,0,1,5,Heritage,No,Rameswaram,YSR District,Rameswaram,Andhra Pradesh,"Sri Abhaya Anjaneya Swamy Temple, Rameshwaram Bypass, Proddatur, YSR District, Rameswaram, Andhra Pradesh",14.755974,78.525409,516360
3111,Kothandaramaswamy Temple,religion,100,0,0,1,Heritage,No,Rameswaram,YSR District,Rameswaram,Andhra Pradesh,"Sri Abhaya Anjaneya Swamy Temple, Rameshwaram Bypass, Proddatur, YSR District, Rameswaram, Andhra Pradesh",14.755974,78.525409,516360
3111,Kothandaramaswamy Temple,culture,0,0,1,0,Heritage,No,Rameswaram,YSR District,Rameswaram,Andhra Pradesh,"Sri Abhaya Anjaneya Swamy Temple, Rameshwaram Bypass, Proddatur, YSR District, Rameswaram, Andhra Pradesh",14.755974,78.525409,516360
3111,Kothandaramaswamy Temple,history,100,0,0,1,Heritage,No,Rameswaram,YSR District,Rameswaram,Andhra Pradesh,"Sri Abhaya Anjaneya Swamy Temple, Rameshwaram Bypass, Proddatur, YSR District, Rameswaram, Andhra Pradesh",14.755974,78.525409,516360
7909,Kothapatnam Beach,food,100,0,0,2,Beach,Yes,Ongole,Prakasam District,Ongole 523286,Andhra Pradesh,"Christian Burial Ground, Ongole, Prakasam District, Ongole, Andhra Pradesh",15.509244,80.058052,523286
7909,Kothapatnam Beach,activity,100,0,0,7,Beach,Yes,Ongole,Prakasam District,Ongole 523286,Andhra Pradesh,"Christian Burial Ground, Ongole, Prakasam District, Ongole, Andhra Pradesh",15.509244,80.058052,523286
8962,Kothari's Patwaon-Ki-Haveli,history,64,3,6,16,Heritage,No,Jaisalmer,Jaisalmer District,Near Patwa Complex Patwa Haveli Jaisalmer 345001,Rajasthan,"Hotel Haveli, Amar Sagar Pol, Jaisalmer, Jaisalmer District, Jaisalmer, Rajasthan",26.909892,70.916282,345001
8962,Kothari's Patwaon-Ki-Haveli,architecture,75.40983607,7,8,46,Heritage,No,Jaisalmer,Jaisalmer District,Near Patwa Complex Patwa Haveli Jaisalmer 345001,Rajasthan,"Hotel Haveli, Amar Sagar Pol, Jaisalmer, Jaisalmer District, Jaisalmer, Rajasthan",26.909892,70.916282,345001
8962,Kothari's Patwaon-Ki-Haveli,art,67.90123457,12,14,55,Heritage,No,Jaisalmer,Jaisalmer District,Near Patwa Complex Patwa Haveli Jaisalmer 345001,Rajasthan,"Hotel Haveli, Amar Sagar Pol, Jaisalmer, Jaisalmer District, Jaisalmer, Rajasthan",26.909892,70.916282,345001
8962,Kothari's Patwaon-Ki-Haveli,religion,60,4,2,9,Heritage,No,Jaisalmer,Jaisalmer District,Near Patwa Complex Patwa Haveli Jaisalmer 345001,Rajasthan,"Hotel Haveli, Amar Sagar Pol, Jaisalmer, Jaisalmer District, Jaisalmer, Rajasthan",26.909892,70.916282,345001
8962,Kothari's Patwaon-Ki-Haveli,culture,63.63636364,3,1,7,Heritage,No,Jaisalmer,Jaisalmer District,Near Patwa Complex Patwa Haveli Jaisalmer 345001,Rajasthan,"Hotel Haveli, Amar Sagar Pol, Jaisalmer, Jaisalmer District, Jaisalmer, Rajasthan",26.909892,70.916282,345001
3115,Kotilingeswara Temple,architecture,0,1,0,0,Heritage,No,Rajahmundry,East Godavari District,Rajahmundry,Andhra Pradesh,"Temple, Syamalamba Temple Road, Mangalavaripeta, Rajahmundry Urban, East Godavari District, Rajahmundry, Andhra Pradesh",16.999242,81.775428,533101
10349,Kottakkunnu,view,70,1,5,14,Hill-Station,No,Malappuram,Malappuram District,Malappuram,Kerala,"Kottakkunnu, Up Hill, Ernad, Malappuram District, Malappuram, Kerala",11.048219,76.083388,676505
10349,Kottakkunnu,activity,71.875,6,3,23,Hill-Station,No,Malappuram,Malappuram District,Malappuram,Kerala,"Kottakkunnu, Up Hill, Ernad, Malappuram District, Malappuram, Kerala",11.048219,76.083388,676505
10349,Kottakkunnu,climate,80,1,0,4,Hill-Station,No,Malappuram,Malappuram District,Malappuram,Kerala,"Kottakkunnu, Up Hill, Ernad, Malappuram District, Malappuram, Kerala",11.048219,76.083388,676505
10349,Kottakkunnu,landscape,76.19047619,2,3,16,Hill-Station,No,Malappuram,Malappuram District,Malappuram,Kerala,"Kottakkunnu, Up Hill, Ernad, Malappuram District, Malappuram, Kerala",11.048219,76.083388,676505
3118,Kottakunnu,history,100,0,0,1,Heritage,No,NULL,Malappuram District,Malappuram,Kerala,"Kottakunnu, Nilambur, Malappuram District, Kerala",11.168282,76.251211,679328
3118,Kottakunnu,art,62.5,1,2,5,Heritage,No,NULL,Malappuram District,Malappuram,Kerala,"Kottakunnu, Nilambur, Malappuram District, Kerala",11.168282,76.251211,679328
3118,Kottakunnu,architecture,100,0,0,4,Heritage,No,NULL,Malappuram District,Malappuram,Kerala,"Kottakunnu, Nilambur, Malappuram District, Kerala",11.168282,76.251211,679328
9825,Kottancheri Hills,landscape,66.66666667,1,2,6,Hill-Station,No,NULL,Kasaragod District,Kasaragod,Kerala,"Kottancheri Hills, Hosdurg, Kasaragod District, Kerala",12.354194,75.4067,671533
9825,Kottancheri Hills,activity,78.57142857,0,3,11,Hill-Station,No,NULL,Kasaragod District,Kasaragod,Kerala,"Kottancheri Hills, Hosdurg, Kasaragod District, Kerala",12.354194,75.4067,671533
9825,Kottancheri Hills,view,71.42857143,1,1,5,Hill-Station,No,NULL,Kasaragod District,Kasaragod,Kerala,"Kottancheri Hills, Hosdurg, Kasaragod District, Kerala",12.354194,75.4067,671533
9825,Kottancheri Hills,climate,0,1,0,0,Hill-Station,No,NULL,Kasaragod District,Kasaragod,Kerala,"Kottancheri Hills, Hosdurg, Kasaragod District, Kerala",12.354194,75.4067,671533
10607,Kovai Kutralam Falls,activity,71.62162162,15,27,106,Hill-Station,No,NULL,Coimbatore District,Siruvani Coimbatore,Tamil Nadu,"Kovai Kutralam Water Falls, SH 164, Coimbatore South, Coimbatore District, Tamil Nadu",10.936894,76.687317,641114
10607,Kovai Kutralam Falls,view,63.41463415,6,9,26,Hill-Station,No,NULL,Coimbatore District,Siruvani Coimbatore,Tamil Nadu,"Kovai Kutralam Water Falls, SH 164, Coimbatore South, Coimbatore District, Tamil Nadu",10.936894,76.687317,641114
10607,Kovai Kutralam Falls,landscape,63.01369863,14,13,46,Hill-Station,No,NULL,Coimbatore District,Siruvani Coimbatore,Tamil Nadu,"Kovai Kutralam Water Falls, SH 164, Coimbatore South, Coimbatore District, Tamil Nadu",10.936894,76.687317,641114
10607,Kovai Kutralam Falls,climate,43.47826087,6,7,10,Hill-Station,No,NULL,Coimbatore District,Siruvani Coimbatore,Tamil Nadu,"Kovai Kutralam Water Falls, SH 164, Coimbatore South, Coimbatore District, Tamil Nadu",10.936894,76.687317,641114
169,Kovalam Beach,activity,86.11111111,3,2,31,Beach,Yes,Kovalam,Thiruvananthapuram District,Poovar,Kerala,"Kovalam Beach, Kovalam Beach Road, Neyyattinkara, Thiruvananthapuram District, Kovalam, Kerala",8.395413,76.973102,695527
169,Kovalam Beach,food,69.23076923,0,4,9,Beach,Yes,Kovalam,Thiruvananthapuram District,Poovar,Kerala,"Kovalam Beach, Kovalam Beach Road, Neyyattinkara, Thiruvananthapuram District, Kovalam, Kerala",8.395413,76.973102,695527
169,Kovalam Beach,view,71.42857143,1,1,5,Beach,Yes,Kovalam,Thiruvananthapuram District,Poovar,Kerala,"Kovalam Beach, Kovalam Beach Road, Neyyattinkara, Thiruvananthapuram District, Kovalam, Kerala",8.395413,76.973102,695527
169,Kovalam Beach,cleanliness,33.33333333,1,3,2,Beach,Yes,Kovalam,Thiruvananthapuram District,Poovar,Kerala,"Kovalam Beach, Kovalam Beach Road, Neyyattinkara, Thiruvananthapuram District, Kovalam, Kerala",8.395413,76.973102,695527
7653,Kovalam Beach,food,79.16666667,5,0,19,Beach,Yes,Thiruvananthapuram,Thiruvananthapuram District,Trivandrum Trivandrum,Kerala,"Trivandrum, Thiruvananthapuram, Thiruvananthapuram District, Thiruvananthapuram, Kerala",8.395413,76.973102,695011
7653,Kovalam Beach,activity,54.05405405,21,13,40,Beach,Yes,Thiruvananthapuram,Thiruvananthapuram District,Trivandrum Trivandrum,Kerala,"Trivandrum, Thiruvananthapuram, Thiruvananthapuram District, Thiruvananthapuram, Kerala",8.395413,76.973102,695011
7653,Kovalam Beach,view,76.19047619,0,5,16,Beach,Yes,Thiruvananthapuram,Thiruvananthapuram District,Trivandrum Trivandrum,Kerala,"Trivandrum, Thiruvananthapuram, Thiruvananthapuram District, Thiruvananthapuram, Kerala",8.395413,76.973102,695011
7653,Kovalam Beach,cleanliness,66.66666667,3,2,10,Beach,Yes,Thiruvananthapuram,Thiruvananthapuram District,Trivandrum Trivandrum,Kerala,"Trivandrum, Thiruvananthapuram, Thiruvananthapuram District, Thiruvananthapuram, Kerala",8.395413,76.973102,695011
7657,Kovalam Beach,activity,68.08510638,14,16,64,Beach,Yes,Kovalam,Thiruvananthapuram District,Kovalam,Kerala,"Kovalam Beach, Kovalam Beach Road, Neyyattinkara, Thiruvananthapuram District, Kovalam, Kerala",8.395413,76.973102,695527
7657,Kovalam Beach,food,60.41666667,10,9,29,Beach,Yes,Kovalam,Thiruvananthapuram District,Kovalam,Kerala,"Kovalam Beach, Kovalam Beach Road, Neyyattinkara, Thiruvananthapuram District, Kovalam, Kerala",8.395413,76.973102,695527
7657,Kovalam Beach,view,69.23076923,3,5,18,Beach,Yes,Kovalam,Thiruvananthapuram District,Kovalam,Kerala,"Kovalam Beach, Kovalam Beach Road, Neyyattinkara, Thiruvananthapuram District, Kovalam, Kerala",8.395413,76.973102,695527
7657,Kovalam Beach,cleanliness,50,2,3,5,Beach,Yes,Kovalam,Thiruvananthapuram District,Kovalam,Kerala,"Kovalam Beach, Kovalam Beach Road, Neyyattinkara, Thiruvananthapuram District, Kovalam, Kerala",8.395413,76.973102,695527
7727,Kovalam Beach,food,73.07692308,4,3,19,Beach,Yes,Chennai,Chennai District,Park Town Vadapalani Chennai 600003,Tamil Nadu,"Park Town Post Office, Nyniappa Naicken Street, Park Town, Chennai, Chennai District, Chennai, Tamil Nadu",13.086264,80.279396,600003
7727,Kovalam Beach,activity,64.04494382,17,15,57,Beach,Yes,Chennai,Chennai District,Park Town Vadapalani Chennai 600003,Tamil Nadu,"Park Town Post Office, Nyniappa Naicken Street, Park Town, Chennai, Chennai District, Chennai, Tamil Nadu",13.086264,80.279396,600003
7727,Kovalam Beach,cleanliness,70,2,1,7,Beach,Yes,Chennai,Chennai District,Park Town Vadapalani Chennai 600003,Tamil Nadu,"Park Town Post Office, Nyniappa Naicken Street, Park Town, Chennai, Chennai District, Chennai, Tamil Nadu",13.086264,80.279396,600003
7727,Kovalam Beach,view,73.68421053,1,4,14,Beach,Yes,Chennai,Chennai District,Park Town Vadapalani Chennai 600003,Tamil Nadu,"Park Town Post Office, Nyniappa Naicken Street, Park Town, Chennai, Chennai District, Chennai, Tamil Nadu",13.086264,80.279396,600003
3120,Koyikkal Palace,architecture,80,1,0,4,Heritage,No,Thiruvananthapuram,Thiruvananthapuram District,Trivandrum(Thiruvananthapuram),Kerala,"Sweet Palace, Kumarapuram Road, Trivandrum, Thiruvananthapuram, Thiruvananthapuram District, Thiruvananthapuram, Kerala",8.515351,76.927404,695011
3120,Koyikkal Palace,art,50,1,0,1,Heritage,No,Thiruvananthapuram,Thiruvananthapuram District,Trivandrum(Thiruvananthapuram),Kerala,"Sweet Palace, Kumarapuram Road, Trivandrum, Thiruvananthapuram, Thiruvananthapuram District, Thiruvananthapuram, Kerala",8.515351,76.927404,695011
93,Kozhikode Beach,food,75,3,4,21,Beach,No,Kozhikode,Kozhikode District,Kozhikode (Calicut),Kerala,"Kozhikode Beach, Beach Road, Vellayil, Kozhikode, Kozhikode District, Kozhikode, Kerala",11.237218,75.77705,673001
93,Kozhikode Beach,activity,82.69230769,0,9,43,Beach,No,Kozhikode,Kozhikode District,Kozhikode (Calicut),Kerala,"Kozhikode Beach, Beach Road, Vellayil, Kozhikode, Kozhikode District, Kozhikode, Kerala",11.237218,75.77705,673001
93,Kozhikode Beach,view,88.88888889,0,2,16,Beach,No,Kozhikode,Kozhikode District,Kozhikode (Calicut),Kerala,"Kozhikode Beach, Beach Road, Vellayil, Kozhikode, Kozhikode District, Kozhikode, Kerala",11.237218,75.77705,673001
93,Kozhikode Beach,cleanliness,80,0,1,4,Beach,No,Kozhikode,Kozhikode District,Kozhikode (Calicut),Kerala,"Kozhikode Beach, Beach Road, Vellayil, Kozhikode, Kozhikode District, Kozhikode, Kerala",11.237218,75.77705,673001
7825,Kozhikode Beach,activity,66.66666667,10,19,58,Beach,No,Kozhikode,Kozhikode District,1 Km From Railway Station Kozhikode,Kerala,"1, Beach Road, Thekepuram, Kuttichira, Kozhikode, Kozhikode District, Kozhikode, Kerala",11.237218,75.77705,673003
7825,Kozhikode Beach,view,78.57142857,1,2,11,Beach,No,Kozhikode,Kozhikode District,1 Km From Railway Station Kozhikode,Kerala,"1, Beach Road, Thekepuram, Kuttichira, Kozhikode, Kozhikode District, Kozhikode, Kerala",11.237218,75.77705,673003
7825,Kozhikode Beach,food,71.42857143,3,5,20,Beach,No,Kozhikode,Kozhikode District,1 Km From Railway Station Kozhikode,Kerala,"1, Beach Road, Thekepuram, Kuttichira, Kozhikode, Kozhikode District, Kozhikode, Kerala",11.237218,75.77705,673003
7825,Kozhikode Beach,cleanliness,84.61538462,2,0,11,Beach,No,Kozhikode,Kozhikode District,1 Km From Railway Station Kozhikode,Kerala,"1, Beach Road, Thekepuram, Kuttichira, Kozhikode, Kozhikode District, Kozhikode, Kerala",11.237218,75.77705,673003
7517,Krang Suri Falls,view,0,0,1,0,Hill-Station,No,NULL,East Khasi Hills District,Jowai,Meghalaya,"Marbaniang Krang Bus Stop, Mawphlang, East Khasi Hills District, Meghalaya",25.449543,92.198018,793121
7517,Krang Suri Falls,activity,75,1,1,6,Hill-Station,No,NULL,East Khasi Hills District,Jowai,Meghalaya,"Marbaniang Krang Bus Stop, Mawphlang, East Khasi Hills District, Meghalaya",25.449543,92.198018,793121
7517,Krang Suri Falls,climate,100,0,0,1,Hill-Station,No,NULL,East Khasi Hills District,Jowai,Meghalaya,"Marbaniang Krang Bus Stop, Mawphlang, East Khasi Hills District, Meghalaya",25.449543,92.198018,793121
7517,Krang Suri Falls,landscape,100,0,0,1,Hill-Station,No,NULL,East Khasi Hills District,Jowai,Meghalaya,"Marbaniang Krang Bus Stop, Mawphlang, East Khasi Hills District, Meghalaya",25.449543,92.198018,793121
9830,Krang Suri Falls,activity,63.52941176,15,16,54,Hill-Station,No,Jowai,West Jaintia Hills District,Amlarem Civil Sub Division Jowai,Meghalaya,"PWD North Division, Thadlaskein, West Jaintia Hills District, Jowai, Meghalaya",25.449543,92.198018,793150
